match_id,match_date,winner_id,loser_id,game_diff,total_games,best_of,d_elo_surface,elo_win_prob,court_speed_index,tier_numeric,surface_Hard,surface_Clay,surface_Grass,p1_hold_surface,p2_hold_surface,d_hold_surface,p1_ace_rate,p2_ace_rate,d_ace_rate,p1_first_serve_pct,p2_first_serve_pct,d_first_serve_pct,p1_avg_games_surface,p2_avg_games_surface,p1_fatigue_games_7d,p2_fatigue_games_7d,d_fatigue_games_7d
849,2015-03-25,50,48,3,23,3,3.1700000000000728,0.5045618701284734,42.0,3,1,0,0,0.8056295093795094,0.9487179487179488,-0.1430884393384394,9.583333333333334,10.333333333333334,-0.75,58.395833333333336,67.36666666666667,-8.970833333333339,26.571428571428573,24.666666666666668,0,0,0
858,2015-03-25,2,86,6,18,3,62.33999999999992,0.5887639325569499,42.0,3,1,0,0,0.7205430932703659,0.7007659932659933,0.019777100004372605,4.0,4.4,-0.40000000000000036,65.33545454545455,56.975,8.360454545454552,25.90909090909091,25.6,23,0,23
848,2015-03-25,51,90,6,18,3,79.76999999999998,0.6128227234898053,42.0,3,1,0,0,0.7292147812731131,0.6972222222222222,0.031992559050890934,11.076923076923077,5.375,5.701923076923077,65.25846153846153,65.58375000000001,-0.32528846153847724,28.533333333333335,25.875,19,0,19
845,2015-03-25,107,131,5,27,3,2.0499999999999545,0.5029501529145268,42.0,3,1,0,0,0.6560483167626024,0.7224076343824244,-0.06635931761982194,2.142857142857143,7.0,-4.857142857142858,57.17857142857143,60.88142857142857,-3.702857142857141,21.285714285714285,27.375,0,0,0
844,2015-03-25,125,21,0,34,3,-67.65999999999985,0.40384194023691333,42.0,3,1,0,0,0.6824819624819625,0.8546502607777118,-0.1721682982957493,5.25,7.777777777777778,-2.5277777777777777,61.120000000000005,65.46777777777778,-4.347777777777779,27.0,22.9,0,0,0
843,2015-03-25,195,8,3,35,3,0.459999999999809,0.5006619928274243,42.0,3,1,0,0,0.5972222222222222,0.8633575698952937,-0.26613534767307145,5.0,16.916666666666668,-11.916666666666668,60.47666666666667,65.26,-4.7833333333333385,19.0,28.384615384615383,0,0,0
842,2015-03-25,59,47,3,33,3,-39.320000000000164,0.4436543230597675,42.0,3,1,0,0,0.608531746031746,0.7471153846153845,-0.13858363858363854,2.3333333333333335,5.5,-3.1666666666666665,59.62166666666667,67.40666666666668,-7.785000000000011,19.5,25.166666666666668,19,0,19
841,2015-03-25,9,12,3,27,3,-89.50999999999999,0.3739610412958516,42.0,3,1,0,0,0.7861947396038306,0.8587010083140113,-0.07250626871018073,3.4545454545454546,8.789473684210526,-5.334928229665071,58.93181818181818,58.75999999999999,0.17181818181818898,24.384615384615383,24.0,0,0,0
840,2015-03-25,6,20,7,17,3,15.730000000000018,0.5226218351553384,42.0,3,1,0,0,0.8114342139342139,0.8005298273155416,0.010904386618672324,7.133333333333334,4.285714285714286,2.847619047619048,57.208666666666666,59.06142857142857,-1.8527619047619055,22.733333333333334,29.88888888888889,53,0,53
839,2015-03-25,104,71,3,35,3,-36.90000000000009,0.44709540088698707,42.0,3,1,0,0,0.722979797979798,0.7123015873015873,0.01067821067821062,6.0,7.666666666666667,-1.666666666666667,56.1875,55.00666666666666,1.1808333333333394,27.75,30.333333333333332,22,0,22
838,2015-03-25,93,91,0,32,3,71.10000000000014,0.6009163030352026,42.0,3,1,0,0,0.7784188034188033,0.7707734078786711,0.007645395540132216,3.0,4.2,-1.2000000000000002,63.192499999999995,54.55800000000001,8.634499999999989,25.666666666666668,26.6,18,0,18
837,2015-03-25,5,74,5,19,3,46.97000000000003,0.5671864509079382,42.0,3,1,0,0,0.7307523767082591,0.8023809523809524,-0.07162857567269332,5.5,5.5,0.0,61.1725,63.69499999999999,-2.5224999999999937,26.5,28.25,0,0,0
846,2015-03-25,41,88,8,16,3,-30.99000000000001,0.4555197041458362,42.0,3,1,0,0,0.8603618909685087,0.7524638511531094,0.10789803981539925,4.625,11.0,-6.375,67.75125,55.78999999999999,11.961250000000007,24.235294117647058,29.09090909090909,0,0,0
859,2015-03-25,191,208,8,16,3,-28.74000000000001,0.45873389565878053,42.0,3,1,0,0,0.7201675285498814,0.7333333333333334,-0.013165804783451973,4.9,5.0,-0.09999999999999964,58.663,55.24,3.4229999999999947,25.8,29.0,23,0,23
847,2015-03-25,17,22,-1,29,3,-3.3999999999998636,0.4951071628647787,42.0,3,1,0,0,0.7345445153137461,0.7804964133089133,-0.04595189799516719,3.923076923076923,7.5,-3.576923076923077,58.51230769230769,55.676249999999996,2.8360576923076906,23.642857142857142,28.2,0,0,0
861,2015-03-25,142,76,6,26,3,69.42000000000007,0.5985948301265387,42.0,3,1,0,0,0.5555555555555556,0.7444173881673881,-0.18886183261183254,1.0,6.6,-5.6,58.18,57.15,1.0300000000000011,23.333333333333332,24.1,19,0,19
882,2015-03-25,67,123,5,19,3,-16.25999999999999,0.4766170479565376,42.0,3,1,0,0,0.9540498716969306,0.6801994301994302,0.2738504414975004,18.307692307692307,4.0,14.307692307692307,70.10076923076923,64.02333333333333,6.077435897435905,30.266666666666666,21.75,100,24,76
881,2015-03-25,14,50,8,16,3,1.4700000000000273,0.5021154874308347,42.0,3,1,0,0,0.7927684117125111,0.8135880785880786,-0.020819666875567466,8.285714285714286,9.846153846153847,-1.5604395604395602,60.05642857142857,57.69615384615384,2.360274725274728,29.571428571428573,26.333333333333332,21,23,-2
880,2015-03-25,51,31,-1,27,3,40.00999999999999,0.5573258357941459,42.0,3,1,0,0,0.7485565826107479,0.8208276080644501,-0.07227102545370223,10.857142857142858,3.8666666666666667,6.9904761904761905,65.41071428571428,65.35066666666665,0.0600476190476229,27.875,23.933333333333334,37,0,37
879,2015-03-25,30,17,8,16,3,-42.67000000000007,0.43889982300008623,42.0,3,1,0,0,0.6635251322751322,0.733097458097458,-0.06957232582232575,6.0,4.285714285714286,1.7142857142857144,55.18416666666667,58.37357142857143,-3.189404761904761,22.76923076923077,24.0,34,29,5
878,2015-03-25,53,41,1,31,3,43.29000000000019,0.5619789122381471,42.0,3,1,0,0,0.8238990040460629,0.8685758973821258,-0.04467689333606295,10.88888888888889,4.529411764705882,6.359477124183007,61.48444444444445,67.92647058823529,-6.442026143790841,25.95,23.77777777777778,16,16,0
876,2015-03-25,36,125,10,14,3,189.49,0.7485308542170552,42.0,3,1,0,0,0.7963756058183302,0.6871620405738053,0.10921356524452497,2.0,4.6,-2.5999999999999996,63.97684210526317,61.788,2.18884210526317,26.526315789473685,28.4,65,34,31
875,2015-03-25,81,195,4,22,3,-5.129999999999882,0.4926178730089645,42.0,3,1,0,0,0.7531283778739023,0.6979166666666667,0.05521171120723556,6.8,9.25,-2.45,56.689,62.4875,-5.798499999999997,31.25,23.0,22,35,-13
874,2015-03-25,59,35,6,18,3,-71.20999999999981,0.3989318526310497,42.0,3,1,0,0,0.6465986394557823,0.9719680782180782,-0.32536943876229585,2.7142857142857144,22.11111111111111,-19.396825396825395,58.027142857142856,65.67833333333334,-7.651190476190486,21.428571428571427,28.11111111111111,52,0,52
873,2015-03-25,77,9,8,28,3,102.55999999999995,0.6434529770623885,42.0,3,1,0,0,0.7118851981351983,0.7911913318163318,-0.07930613368113348,3.55,3.6666666666666665,-0.1166666666666667,56.883500000000005,58.04083333333333,-1.1573333333333267,24.727272727272727,24.571428571428573,38,27,11
877,2015-03-25,16,107,9,15,3,235.28999999999996,0.7948542587951453,42.0,3,1,0,0,0.8610641773685253,0.6811851343101343,0.17987904305839097,5.217391304347826,2.375,2.842391304347826,59.84869565217391,56.21,3.638695652173908,26.68,22.0,50,27,23
871,2015-03-25,104,49,2,28,3,-11.809999999999945,0.4830105867514908,42.0,3,1,0,0,0.7430897207367796,0.7467032967032967,-0.003613575966517124,7.0,7.0,0.0,55.94199999999999,61.269999999999996,-5.328000000000003,29.2,26.2,57,0,57
870,2015-03-25,93,19,4,32,3,-31.00999999999999,0.4554911497612845,42.0,3,1,0,0,0.7602350427350426,0.8830709204593743,-0.12283587772433169,2.8,16.294117647058822,-13.494117647058822,61.428,63.283529411764704,-1.8555294117647065,26.571428571428573,28.36842105263158,50,0,50
869,2015-03-25,32,5,9,25,3,293.3899999999999,0.8440779441846151,42.0,3,1,0,0,0.9053136000118097,0.7483231002838847,0.156990499727925,6.08,5.555555555555555,0.5244444444444447,64.6316,61.32,3.3116000000000057,25.26923076923077,25.818181818181817,123,19,104
868,2015-03-25,120,33,4,32,3,-114.69000000000005,0.34069272912353726,42.0,3,1,0,0,0.7252525252525253,0.7921980389570418,-0.06694551370451651,11.0,6.105263157894737,4.894736842105263,60.69333333333333,62.15421052631578,-1.4608771929824513,24.0,24.526315789473685,18,0,18
867,2015-03-25,3,108,3,27,3,-4.080000000000155,0.4941286779001276,42.0,3,1,0,0,0.7383928571428571,0.41208791208791207,0.326304945054945,8.0,2.5,5.5,62.198750000000004,60.19500000000001,2.0037499999999966,25.75,23.666666666666668,25,0,25
866,2015-03-25,39,70,0,32,3,-10.370000000000118,0.48508080040344614,42.0,3,1,0,0,0.8122424242424243,0.7742775742775743,0.037964849964850056,8.5,8.555555555555555,-0.05555555555555536,60.28899999999999,61.74777777777778,-1.4587777777777902,30.25,27.77777777777778,20,0,20
865,2015-03-25,128,266,3,35,3,6.399999999999864,0.5092092987579133,42.0,3,1,0,0,0.7310860871154988,0.7142857142857143,0.016800372829784527,2.9,7.0,-4.1,73.13,60.0,13.129999999999995,23.8,36.0,77,0,77
864,2015-03-25,83,260,3,29,3,-9.3900000000001,0.4864899929769879,42.0,3,1,0,0,0.6902042635235912,,,3.2857142857142856,,,64.79714285714286,,,27.142857142857142,,28,0,28
872,2015-03-25,6,127,4,34,3,51.52000000000021,0.5736045354301392,42.0,3,1,0,0,0.8162751311188812,0.8705357142857143,-0.05426058316683313,6.9375,4.0,2.9375,57.38312500000001,68.465,-11.081874999999997,22.375,21.0,70,0,70
862,2015-03-25,112,94,4,20,3,21.330000000000155,0.53065783012304,42.0,3,1,0,0,0.8338564213564212,0.7513074586444151,0.08254896271200618,10.666666666666666,6.5,4.166666666666666,61.52,64.3575,-2.8374999999999986,27.333333333333332,22.5,25,0,25
970,2015-04-06,192,45,4,30,3,-31.930000000000064,0.4541779674091186,28.0,2,0,1,0,,0.8356971153846154,,,5.75,,,60.205,,,34.2,0,0,0
969,2015-04-06,199,470,0,32,3,38.98000000000002,0.555862538261042,28.0,2,0,1,0,,0.613095238095238,,,1.5,,,59.185,,,26.0,0,0,0
968,2015-04-06,78,336,8,16,3,4.0,0.5057562084111449,28.0,2,0,1,0,0.7333333333333334,,,1.3333333333333333,,,75.575,,,25.375,,0,0,0
967,2015-04-06,125,20,5,21,3,34.3599999999999,0.549287435527816,28.0,2,0,1,0,0.7187849498773868,,,2.4285714285714284,,,55.25000000000001,,,24.125,,0,0,0
962,2015-04-06,196,83,6,18,3,0.0,0.5,28.0,2,0,1,0,,,,,,,,,,,,0,0,0
965,2015-04-06,4,99,4,20,3,-13.0,0.48130022207044143,28.0,2,0,1,0,,0.855370819656534,,,5.428571428571429,,,63.07714285714285,,,27.142857142857142,0,0,0
963,2015-04-06,142,129,5,21,3,30.940000000000055,0.5444089086137,28.0,2,0,1,0,,0.5446428571428572,,,1.75,,,64.0225,,,16.0,0,0,0
971,2015-04-06,68,8,6,18,3,17.700000000000045,0.5254503337904254,28.0,2,0,1,0,0.8947916666666667,,,10.75,,,61.3125,,,27.25,,0,0,0
966,2015-04-06,66,71,2,32,3,0.0,0.5,28.0,2,0,1,0,,,,,,,,,,,,0,0,0
972,2015-04-06,114,12,9,23,3,0.0,0.5,28.0,2,0,1,0,1.0,,,7.0,,,64.29,,,5.0,,5,0,5
984,2015-04-06,192,64,4,22,3,16.730000000000018,0.5240578140224749,28.0,2,0,1,0,0.8666666666666667,,,6.0,,,53.85,,,30.0,,30,0,30
974,2015-04-06,37,142,5,21,3,20.180000000000064,0.5290087405136604,28.0,2,0,1,0,0.912962962962963,0.9,0.012962962962962954,3.8333333333333335,3.0,0.8333333333333335,62.89833333333333,61.82,1.0783333333333331,21.5,21.0,16,21,-5
975,2015-04-06,4,66,6,18,3,0.75,0.5010793350858206,28.0,2,0,1,0,0.8,0.5333333333333333,0.2666666666666667,7.0,1.0,6.0,67.92,57.0,10.920000000000002,20.0,32.0,20,32,-12
976,2015-04-06,64,125,8,28,3,-52.38000000000011,0.42518508887488526,28.0,2,0,1,0,0.9,0.7414368311427135,0.1585631688572865,14.0,2.375,11.625,63.77,53.4575,10.3125,22.0,23.77777777777778,22,21,1
977,2015-04-06,78,199,4,22,3,6.0,0.5086338358210827,28.0,2,0,1,0,0.7535714285714287,0.7333333333333334,0.020238095238095277,1.5714285714285714,18.0,-16.428571428571427,75.06428571428572,48.6,26.464285714285715,24.333333333333332,32.0,16,32,-16
978,2015-04-06,192,31,4,20,3,21.829999999999927,0.5313746189630872,28.0,2,0,1,0,0.9333333333333333,,,6.5,,,51.925,,,26.0,,52,0,52
979,2015-04-06,114,68,7,17,3,-22.180000000000064,0.4681237056942283,28.0,2,0,1,0,0.9166666666666667,0.9158333333333333,0.0008333333333334636,11.0,9.4,1.5999999999999996,58.81,60.25,-1.4399999999999977,14.0,25.4,28,18,10
981,2015-04-06,64,4,2,38,3,-17.720000000000027,0.47452095855152177,28.0,2,0,1,0,0.8428571428571429,0.8444444444444444,-0.0015873015873015817,11.0,4.5,6.5,62.7,64.13,-1.4299999999999926,25.0,19.0,50,38,12
982,2015-04-06,192,78,4,20,3,-2.8500000000001364,0.4958986122948255,28.0,2,0,1,0,0.9555555555555556,0.7730113636363636,0.18254419191919202,5.333333333333333,2.125,3.208333333333333,55.51333333333333,73.41125,-17.897916666666667,24.0,24.1,72,38,34
983,2015-04-06,114,37,0,30,3,-14.910000000000082,0.478555947682677,28.0,2,0,1,0,0.9074074074074074,0.9253968253968254,-0.017989417989418,11.0,3.5714285714285716,7.428571428571429,57.57333333333333,64.18142857142857,-6.608095238095238,15.0,21.428571428571427,45,37,8
985,2015-04-06,192,114,2,26,3,-2.3500000000001364,0.49661812971755787,28.0,2,0,1,0,0.9666666666666667,0.8972222222222223,0.06944444444444442,4.75,12.25,-7.5,56.555,58.5875,-2.032499999999999,23.0,18.75,92,75,17
960,2015-04-06,12,62,4,22,3,0.0,0.5,28.0,2,0,1,0,0.4545454545454546,,,5.0,,,53.12,,,23.0,,23,0,23
973,2015-04-06,196,67,5,21,3,20.0,0.5287505638922686,28.0,2,0,1,0,1.0,,,4.0,,,62.5,,,18.0,,18,0,18
959,2015-04-06,8,101,3,23,3,-98.00999999999999,0.3625783190852196,28.0,2,0,1,0,0.6666666666666667,0.8909848484848485,-0.22431818181818175,9.0,3.2,5.8,50.0,65.788,-15.787999999999997,18.0,23.6,18,0,18
980,2015-04-06,37,196,7,17,3,18.3900000000001,0.526440649485638,28.0,2,0,1,0,0.9180555555555556,1.0,-0.08194444444444438,3.75,2.5,1.25,66.02,62.7,3.319999999999993,22.5,19.5,67,39,28
957,2015-04-06,5,108,6,26,3,-12.740000000000009,0.48167387917435645,28.0,2,0,1,0,0.5996417797888386,,,2.8333333333333335,,,58.175000000000004,,,24.833333333333332,,0,0,0
958,2015-04-06,5,103,8,16,3,8.740000000000009,0.5125752186019724,28.0,2,0,1,0,0.6348577892695539,0.637962962962963,-0.0031051736934090135,2.4285714285714284,2.6666666666666665,-0.23809523809523814,60.13714285714286,57.52666666666667,2.6104761904761915,25.0,27.0,26,0,26
933,2015-04-06,103,91,5,19,3,-21.079999999999927,0.4697006119219026,28.0,2,0,1,0,0.6034722222222222,,,2.5,,,59.8125,,,24.25,,16,0,16
934,2015-04-06,9,57,4,24,3,19.63000000000011,0.528219819346972,28.0,2,0,1,0,,0.767094017094017,,,4.0,,,62.04,,,22.4,0,0,0
935,2015-04-06,107,238,8,16,3,0.0,0.5,28.0,2,0,1,0,,,,,,,,,,,,0,0,0
936,2015-04-06,28,334,3,27,3,54.210000000000036,0.5773874780502921,28.0,2,0,1,0,,0.3878205128205128,,,1.3333333333333333,,,62.44,,,19.666666666666668,0,0,0
937,2015-04-06,198,61,2,32,3,41.38000000000011,0.5592706184380298,28.0,2,0,1,0,,0.6500582750582751,,,3.0,,,55.425,,,23.25,0,0,0
938,2015-04-06,22,39,4,34,3,24.09999999999991,0.5346271689226927,28.0,2,0,1,0,0.7192032967032966,,,5.2,,,56.658,,,25.0,,0,0,0
939,2015-04-06,54,95,5,19,3,-35.75,0.4487324227643828,28.0,2,0,1,0,0.6655982905982906,,,1.0,,,64.735,,,23.25,,0,0,0
940,2015-04-06,108,96,5,21,3,0.0,0.5,28.0,2,0,1,0,0.6153846153846154,,,3.0,,,63.38,,,26.0,,26,0,26
941,2015-04-06,118,24,1,33,3,45.649999999999864,0.5653201743312153,28.0,2,0,1,0,0.7793831168831168,0.75625,0.02313311688311681,3.857142857142857,2.25,1.6071428571428572,66.91714285714286,65.4325,1.484642857142859,25.0,21.5,0,0,0
942,2015-04-06,120,276,7,17,3,39.039999999999964,0.5559478057309483,28.0,2,0,1,0,0.8516431485181486,,,7.0,,,58.12125,,,24.75,,0,0,0
943,2015-04-06,38,65,6,18,3,0.0,0.5,28.0,2,0,1,0,,,,,,,,,,,,0,0,0
932,2015-04-06,172,191,6,18,3,0.0,0.5,28.0,2,0,1,0,,,,,,,,,,,,0,0,0
956,2015-04-06,103,21,3,33,3,51.350000000000136,0.573365170224972,28.0,2,0,1,0,0.6986111111111111,0.7208333333333333,-0.022222222222222254,2.3333333333333335,9.0,-6.666666666666666,57.673333333333325,67.67666666666666,-10.003333333333337,21.333333333333332,25.666666666666668,47,0,47
955,2015-04-06,5,120,3,23,3,-50.59999999999991,0.42769126161684684,28.0,2,0,1,0,0.6805005656108597,0.8557815641148976,-0.1752809985040379,2.375,7.0,-4.625,59.09375,58.838888888888896,0.2548611111111043,23.875,23.88888888888889,42,17,25
954,2015-04-06,108,22,6,18,3,-20.6400000000001,0.4703315456208443,28.0,2,0,1,0,0.7076923076923077,0.7555860805860806,-0.047893772893772835,6.0,5.166666666666667,0.833333333333333,61.86,56.028333333333336,5.8316666666666634,23.5,26.5,47,34,13
953,2015-04-06,21,28,7,17,3,-70.05999999999995,0.40052027153316705,28.0,2,0,1,0,0.759375,0.9285714285714286,-0.16919642857142858,7.75,7.0,0.75,67.095,44.19,22.905,27.5,27.0,33,27,6
944,2015-04-06,172,26,6,18,3,20.0,0.5287505638922686,28.0,2,0,1,0,0.8888888888888888,,,6.0,,,47.06,,,18.0,,18,0,18
952,2015-04-06,103,172,5,19,3,-17.639999999999873,0.47463579019236973,28.0,2,0,1,0,0.7416666666666666,0.8888888888888888,-0.14722222222222225,2.857142857142857,3.0,-0.1428571428571428,59.15428571428571,52.995000000000005,6.1592857142857085,23.0,18.0,80,36,44
950,2015-04-06,120,118,4,24,3,31.319999999999936,0.5449514056638545,28.0,2,0,1,0,0.8520215895215897,0.7757102272727272,0.07631136224886248,7.6,4.5,3.0999999999999996,58.01500000000001,66.4975,-8.482499999999995,23.8,25.88888888888889,40,33,7
948,2015-04-06,22,54,5,21,3,56.41000000000008,0.5804746219873204,28.0,2,0,1,0,0.7270102912960056,0.6724786324786324,0.05453165881737321,4.857142857142857,0.8,4.057142857142857,57.07142857142857,64.878,-7.806571428571431,25.285714285714285,22.4,52,19,33
947,2015-04-06,28,198,7,17,3,-0.7300000000000182,0.49894944709726513,28.0,2,0,1,0,0.7767857142857143,0.75,0.0267857142857143,5.0,7.0,-2.0,50.545,46.39,4.155000000000001,22.0,32.0,44,32,12
946,2015-04-06,21,107,4,22,3,-77.5,0.3902822709611019,28.0,2,0,1,0,0.8074999999999999,1.0,-0.19250000000000012,7.0,6.0,1.0,69.27000000000001,59.18,10.09000000000001,25.4,16.0,50,16,34
951,2015-04-06,5,38,1,33,3,-16.549999999999955,0.4762006335109502,28.0,2,0,1,0,0.7058994926641985,0.8888888888888888,-0.18298939622469035,2.888888888888889,0.0,2.888888888888889,58.604444444444454,64.15,-5.545555555555552,23.77777777777778,18.0,65,18,47
1025,2015-04-12,13,4,9,15,3,-39.11999999999989,0.4439385094360454,28.0,3,0,1,0,,0.8222222222222223,,,5.0,,,65.46,,,25.333333333333332,0,76,-76
1024,2015-04-12,69,6,2,26,3,-1.4400000000000546,0.49792768528246933,28.0,3,0,1,0,,,,,,,,,,,,0,0,0
1023,2015-04-12,14,122,5,19,3,-28.5,0.45907695029476453,28.0,3,0,1,0,,0.6485570189614307,,,3.0,,,58.19625,,,23.5,0,0,0
1022,2015-04-12,29,128,7,17,3,-84.16000000000008,0.3811985949080047,28.0,3,0,1,0,,0.7914110943522707,,,2.6666666666666665,,,68.51333333333335,,,24.0,0,0,0
1016,2015-04-12,77,97,4,22,3,-0.06999999999993634,0.49989926190354467,28.0,3,0,1,0,,,,,,,,,,,,0,0,0
1020,2015-04-12,127,76,10,14,3,4.8900000000001,0.507036811048937,28.0,3,0,1,0,0.7655555555555555,0.0,0.7655555555555555,2.6,0.0,2.6,62.751999999999995,27.78,34.971999999999994,18.0,3.0,0,3,-3
1019,2015-04-12,31,80,3,35,3,-17.24000000000001,0.475209988394643,28.0,3,0,1,0,0.8,,,0.0,,,65.45,,,20.0,,20,0,20
1018,2015-04-12,43,33,3,23,3,-21.079999999999927,0.4697006119219026,28.0,3,0,1,0,,,,,,,,,,,,0,0,0
1026,2015-04-12,32,22,8,16,3,-58.8900000000001,0.4160528734159422,28.0,3,0,1,0,,0.7611340048840048,,,5.375,,,56.275000000000006,,,24.75,0,73,-73
1015,2015-04-12,67,53,2,26,3,-23.660000000000082,0.466003059932416,28.0,3,0,1,0,0.8,,,8.0,,,60.32,,,21.0,,21,0,21
1021,2015-04-12,15,87,4,22,3,-25.0,0.4640840730548977,28.0,3,0,1,0,,,,,,,,,,,,0,0,0
1027,2015-04-12,201,197,4,22,3,-21.99000000000001,0.468396035806486,28.0,3,0,1,0,,,,,,,,,,,,0,0,0
1033,2015-04-12,69,13,3,23,3,20.87000000000012,0.5299982725870197,28.0,3,0,1,0,0.75,0.875,-0.125,8.0,5.0,3.0,66.67,75.61,-8.939999999999998,26.0,15.0,26,15,11
1029,2015-04-12,36,77,8,28,3,72.59999999999991,0.6029852242957843,28.0,3,0,1,0,0.8425396825396826,0.5454545454545454,0.2970851370851372,1.6,1.0,0.6000000000000001,57.907999999999994,66.67,-8.762000000000008,19.4,22.0,0,22,-22
1030,2015-04-12,43,31,3,23,3,-7.329999999999927,0.48945284684858037,28.0,3,0,1,0,0.9090909090909091,0.775,0.13409090909090904,1.0,1.5,-0.5,56.34,64.5,-8.159999999999997,23.0,27.5,23,55,-32
1031,2015-04-12,15,127,3,27,3,-10.25,0.48525334230218997,28.0,3,0,1,0,1.0,0.7808201058201059,0.21917989417989414,12.0,2.3333333333333335,9.666666666666666,57.38,63.60333333333333,-6.223333333333329,22.0,17.333333333333332,22,14,8
1032,2015-04-12,14,29,9,15,3,25.049999999999955,0.5359875107102204,28.0,3,0,1,0,1.0,0.7777777777777778,0.2222222222222222,4.0,2.0,2.0,74.55,43.75,30.799999999999997,19.0,17.0,19,17,2
1034,2015-04-12,32,201,9,15,3,-0.029999999999972715,0.49995682652961365,28.0,3,0,1,0,1.0,1.0,0.0,2.0,5.0,-3.0,63.41,62.32,1.0899999999999963,16.0,22.0,16,22,-6
1035,2015-04-12,84,36,4,30,3,10.929999999999836,0.5157243474379705,28.0,3,0,1,0,0.8667613636363636,0.855962555962556,0.010798807673807587,1.5,1.8333333333333333,-0.33333333333333326,67.41,59.49333333333333,7.916666666666664,20.125,20.833333333333332,0,28,-28
1037,2015-04-12,69,14,8,16,3,-7.019999999999982,0.4898987824726392,28.0,3,0,1,0,0.8295454545454546,1.0,-0.17045454545454541,5.5,2.5,3.0,60.495000000000005,66.275,-5.780000000000001,24.5,17.0,49,34,15
1038,2015-04-12,32,84,6,18,3,-99.23000000000002,0.36095679474069253,28.0,3,0,1,0,1.0,0.8519360269360269,0.14806397306397312,1.5,1.3333333333333333,0.16666666666666674,62.385,68.11333333333333,-5.728333333333332,15.5,21.22222222222222,31,30,1
1039,2015-04-12,43,69,7,17,3,-20.590000000000146,0.47040324866992567,28.0,3,0,1,0,0.9090909090909091,0.8863636363636364,0.022727272727272707,4.666666666666667,3.6666666666666665,1.0000000000000004,56.25333333333333,62.970000000000006,-6.716666666666676,17.666666666666668,21.666666666666668,53,65,-12
1014,2015-04-12,84,63,9,15,3,91.88000000000011,0.629227403485924,28.0,3,0,1,0,0.8222979797979798,,,1.4,,,67.817,,,20.9,,48,0,48
1040,2015-04-12,32,43,3,31,3,6.720000000000027,0.5096696516088685,28.0,3,0,1,0,0.9629629629629629,0.904040404040404,0.05892255892255893,1.3333333333333333,4.25,-2.916666666666667,66.73666666666666,56.19,10.546666666666667,16.333333333333332,17.5,49,70,-21
1028,2015-04-12,84,67,2,32,3,101.21000000000004,0.6416681122375627,28.0,3,0,1,0,0.8384527089072544,0.9,-0.06154729109274559,1.2727272727272727,12.0,-10.727272727272727,67.43727272727273,69.115,-1.6777272727272674,20.363636363636363,23.5,63,47,16
1013,2015-04-12,201,200,3,27,3,-24.680000000000064,0.46454224407361583,28.0,3,0,1,0,0.6875,,,4.0,,,59.730000000000004,,,18.5,,37,0,37
1011,2015-04-12,22,11,2,36,3,35.559999999999945,0.5509970048266579,28.0,3,0,1,0,0.7321191154524488,,,5.111111111111111,,,56.900000000000006,,,23.77777777777778,,89,0,89
1012,2015-04-12,197,30,5,19,3,-1.3399999999999181,0.4980715945463738,28.0,3,0,1,0,0.9,,,4.0,,,75.81,,,22.0,,22,0,22
986,2015-04-12,57,191,10,14,3,-18.5,0.4734014931201936,28.0,3,0,1,0,0.7503561253561254,0.5555555555555556,0.1948005698005698,3.6666666666666665,2.0,1.6666666666666665,59.78,64.91,-5.1299999999999955,22.666666666666668,18.0,24,18,6
987,2015-04-12,11,81,5,27,3,0.0,0.5,28.0,3,0,1,0,0.8235294117647058,,,9.0,,,72.46,,,36.0,,36,0,36
988,2015-04-12,22,194,11,13,3,38.309999999999945,0.5549101624555374,28.0,3,0,1,0,0.7471424980248509,,,6.1,,,56.956,,,25.0,,125,0,125
989,2015-04-12,197,39,4,20,3,18.6099999999999,0.5267563589566495,28.0,3,0,1,0,0.95,0.8125,0.13749999999999996,4.5,15.0,-10.5,66.78,58.54,8.240000000000002,20.5,34.0,41,34,7
991,2015-04-12,200,107,3,23,3,4.3900000000001,0.5063173816535687,28.0,3,0,1,0,0.7692307692307692,0.9,-0.13076923076923086,5.0,4.5,0.5,66.25,64.725,1.5250000000000057,27.0,19.0,27,38,-11
992,2015-04-12,63,116,4,20,3,0.0,0.5,28.0,3,0,1,0,0.4285714285714286,,,0.0,,,48.84,,,15.0,,15,0,15
993,2015-04-12,53,5,3,33,3,-87.52999999999997,0.37663323687723566,28.0,3,0,1,0,1.0,0.7103095433977786,0.28969045660222137,5.0,2.9,2.1,69.77,57.23900000000001,12.530999999999985,26.0,24.7,26,98,-72
994,2015-04-12,67,12,4,20,3,-18.84999999999991,0.4728992551206916,28.0,3,0,1,0,0.9111111111111111,0.6818181818181819,0.22929292929292922,12.0,6.0,6.0,66.33666666666666,51.56,14.776666666666657,26.333333333333332,22.5,79,45,34
995,2015-04-12,77,162,6,18,3,0.9200000000000728,0.5013239833339886,28.0,3,0,1,0,0.5584415584415584,,,2.0,,,65.315,,,25.0,31.0,50,0,50
996,2015-04-12,97,115,4,22,3,0.0,0.5,28.0,3,0,1,0,0.36363636363636365,,,4.0,,,51.47,,,22.0,,22,0,22
997,2015-04-12,101,41,3,23,3,72.50999999999999,0.6028611920207265,28.0,3,0,1,0,0.7948593073593074,,,2.7142857142857144,,,66.52285714285713,,,21.571428571428573,,33,0,33
